886 2,95333333333333 17,1831832043921
887 2,95666666666667 17,165618457915
888 2,96 17,1480611646918
889 2,96333333333333 17,1305113163777
890 2,96666666666667 17,1129689046413
891 2,97 17,0954339211647
892 2,97333333333333 17,0779063576432
893 2,97666666666667 17,0603862057855
894 2,98 17,0428734573135
895 2,98333333333333 17,0253681039626
896 2,98666666666667 17,0078701374811
897 2,99 16,9903795496308
898 2,99333333333333 16,9728963321866
899 2,99666666666667 16,9554204769365
900 3 16,9379519756816
901 3,00333333333333 16,9204908202364
902 3,00666666666667 16,9030370024281
903 3,01 16,8855905140972
904 3,01333333333333 16,8681513470972
905 3,01666666666667 16,8507194932945
906 3,02 16,8332949445687
907 3,02333333333333 16,8158776928121
908 3,02666666666667 16,7984677299301
909 3,03 16,781065047841
910 3,03333333333333 16,763669638476
911 3,03666666666667 16,746281493779
912 3,04 16,7289006057069
913 3,04333333333333 16,7115269662294
914 3,04666666666667 16,6941605673289
915 3,05 16,6768014010006
916 3,05333333333333 16,6594494592526
917 3,05666666666667 16,6421047341053
918 3,06 16,6247672175923
919 3,06333333333333 16,6074369017595
920 3,06666666666667 16,5901137786655
921 3,07 16,5727978403816
922 3,07333333333333 16,5554890789918
923 3,07666666666667 16,5381874865923
924 3,08 16,5208930552923
925 3,08333333333333 16,5036057772131
926 3,08666666666667 16,4863256444888
927 3,09 16,4690526492658
928 3,09333333333333 16,4517867837031
929 3,09666666666667 16,4345280399721
930 3,1 16,4172764102563
931 3,10333333333333 16,400031886752
932 3,10666666666667 16,3827944616676
933 3,11 16,365564127224
934 3,11333333333333 16,3483408756543
935 3,11666666666667 16,3311246992039
936 3,12 16,3139155901304
937 3,12333333333333 16,2967135407037
938 3,12666666666667 16,279518543206
939 3,13 16,2623305899317
940 3,13333333333333 16,2451496731871
941 3,13666666666667 16,227975785291
942 3,14 16,2108089185741
943 3,14333333333333 16,1936490653792
944 3,14666666666667 16,1764962180614
945 3,15 16,1593503689876
946 3,15333333333333 16,1422115105369
947 3,15666666666667 16,1250796351003
948 3,16 16,1079547350809
949 3,16333333333333 16,0908368028936
950 3,16666666666667 16,0737258309656
951 3,17 16,0566218117355
952 3,17333333333333 16,0395247376543
953 3,17666666666667 16,0224346011846
954 3,18 16,0053513948009
955 3,18333333333333 15,9882751109896
956 3,18666666666667 15,9712057422488
957 3,19 15,9541432810885
958 3,19333333333333 15,9370877200305
959 3,19666666666667 15,9200390516082
960 3,2 15,9029972683668
961 3,20333333333333 15,8859623628632
962 3,20666666666667 15,8689343276661
963 3,21 15,8519131553557
964 3,21333333333333 15,8348988385238
965 3,21666666666667 15,8178913697741
966 3,22 15,8008907417215
967 3,22333333333333 15,7838969469928
968 3,22666666666667 15,7669099782262
969 3,23 15,7499298280715
970 3,23333333333333 15,73295648919
971 3,23666666666667 15,7159899542544
972 3,24 15,699030215949
973 3,24333333333333 15,6820772669695
974 3,24666666666667 15,6651311000229
975 3,25 15,6481917078278
976 3,25333333333333 15,6312590831141
977 3,25666666666667 15,6143332186231
978 3,26 15,5974141071073
979 3,26333333333333 15,5805017413308
980 3,26666666666667 15,5635961140686
981 3,27 15,5466972181074
982 3,27333333333333 15,529805046245
983 3,27666666666667 15,5129195912902
984 3,28 15,4960408460634
985 3,28333333333333 15,4791688033959
986 3,28666666666667 15,4623034561304
987 3,29 15,4454447971207
988 3,29333333333333 15,4285928192316
989 3,29666666666667 15,4117475153391
990 3,3 15,3949088783304
991 3,30333333333333 15,3780769011036
992 3,30666666666667 15,3612515765679
993 3,31 15,3444328976437
994 3,31333333333333 15,3276208572621
995 3,31666666666667 15,3108154483656
996 3,32 15,2940166639073
997 3,32333333333333 15,2772244968514
998 3,32666666666667 15,2604389401732
999 3,33 15,2436599868585
1000 3,33333333333333 15,2268876299045
1001 3,33666666666667 15,2101218623188
1002 3,34 15,1933626771202
1003 3,34333333333333 15,1766100673382
1004 3,34666666666667 15,1598640260131
1005 3,35 15,143124546196
1006 3,35333333333333 15,1263916209488
1007 3,35666666666667 15,1096652433442
1008 3,36 15,0929454064656
1009 3,36333333333333 15,076232103407
1010 3,36666666666667 15,0595253272732
1011 3,37 15,0428250711797
1012 3,37333333333333 15,0261313282527
1013 3,37666666666667 15,009444091629
1014 3,38 14,9927633544558
1015 3,38333333333333 14,9760891098912
1016 3,38666666666667 14,9594213511037
1017 3,39 14,9427600712725
1018 3,39333333333333 14,9261052635873
1019 3,39666666666667 14,9094569212482
1020 3,4 14,892815037466
1021 3,40333333333333 14,8761796054617
1022 3,40666666666667 14,8595506184671
1023 3,41 14,8429280697243
1024 3,41333333333333 14,8263119524857
1025 3,41666666666667 14,8097022600142
1026 3,42 14,7930989855833
1027 3,42333333333333 14,7765021224765
1028 3,42666666666667 14,7599116639879
1029 3,43 14,7433276034219
1030 3,43333333333333 14,7267499340932
1031 3,43666666666667 14,7101786493266
1032 3,44 14,6936137424575
1033 3,44333333333333 14,6770552068314
1034 3,44666666666667 14,660503035804
1035 3,45 14,6439572227412
1036 3,45333333333333 14,6274177610193
1037 3,45666666666667 14,6108846440246
1038 3,46 14,5943578651536
1039 3,46333333333333 14,5778374178129
1040 3,46666666666667 14,5613232954193
1041 3,47 14,5448154913998
1042 3,47333333333333 14,5283139991913
1043 3,47666666666667 14,5118188122408
1044 3,48 14,4953299240056
1045 3,48333333333333 14,4788473279526
1046 3,48666666666667 14,4623710175591
1047 3,49 14,4459009863123
1048 3,49333333333333 14,4294372277093
1049 3,49666666666667 14,4129797352571
1050 3,5 14,3965285024729
1051 3,50333333333333 14,3800835228836
1052 3,50666666666667 14,3636447900261
1053 3,51 14,3472122974471
1054 3,51333333333333 14,3307860387034
1055 3,51666666666667 14,3143660073614
1056 3,52 14,2979521969975
1057 3,52333333333333 14,2815446011977
1058 3,52666666666667 14,2651432135582
1059 3,53 14,2487480276846
1060 3,53333333333333 14,2323590371924
1061 3,53666666666667 14,2159762357069
1062 3,54 14,199599616863
1063 3,54333333333333 14,1832291743055
1064 3,54666666666667 14,1668649016888
1065 3,55 14,1505067926769
1066 3,55333333333333 14,1341548409436
1067 3,55666666666667 14,1178090401721
1068 3,56 14,1014693840556
1069 3,56333333333333 14,0851358662967
1070 3,56666666666667 14,0688084806074
1071 3,57 14,0524872207096
1072 3,57333333333333 14,0361720803346
1073 3,57666666666667 14,0198630532233
1074 3,58 14,003560133126
1075 3,58333333333333 13,9872633138027
1076 3,58666666666667 13,9709725890226
1077 3,59 13,9546879525646
1078 3,59333333333333 13,938409398217
1079 3,59666666666667 13,9221369197775
1080 3,6 13,9058705110533
1081 3,60333333333333 13,8896101658609
1082 3,60666666666667 13,8733558780262
1083 3,61 13,8571076413844
1084 3,61333333333333 13,8408654497804
1085 3,61666666666667 13,8246292970679
1086 3,62 13,8083991771102
1087 3,62333333333333 13,7921750837801
1088 3,62666666666667 13,7759570109592
1089 3,63 13,7597449525388
1090 3,63333333333333 13,7435389024192
1091 3,63666666666667 13,72733885451
1092 3,64 13,71114480273
1093 3,64333333333333 13,6949567410073
1094 3,64666666666667 13,678774663279
1095 3,65 13,6625985634915
1096 3,65333333333333 13,6464284356003
1097 3,65666666666667 13,6302642735701
1098 3,66 13,6141060713745
1099 3,66333333333333 13,5979538229965
1100 3,66666666666667 13,581807522428
1101 3,67 13,5656671636699
1102 3,67333333333333 13,5495327407323
1103 3,67666666666667 13,5334042476343
1104 3,68 13,517281678404
1105 3,68333333333333 13,5011650270785
1106 3,68666666666667 13,4850542877038
1107 3,69 13,4689494543349
1108 3,69333333333333 13,452850521036
1109 3,69666666666667 13,4367574818798
1110 3,7 13,4206703309483
1111 3,70333333333333 13,4045890623321
1112 3,70666666666667 13,388513670131
1113 3,71 13,3724441484533
1114 3,71333333333333 13,3563804914165
1115 3,71666666666667 13,3403226931467
1116 3,72 13,3242707477791
1117 3,72333333333333 13,3082246494572
1118 3,72666666666667 13,2921843923339
1119 3,73 13,2761499705704
1120 3,73333333333333 13,2601213783369
1121 3,73666666666667 13,2440986098123
1122 3,74 13,2280816591842
1123 3,74333333333333 13,2120705206489
1124 3,74666666666667 13,1960651884114
1125 3,75 13,1800656566853
1126 3,75333333333333 13,1640719196932
1127 3,75666666666667 13,1480839716658
1128 3,76 13,1321018068429
1129 3,76333333333333 13,1161254194728
1130 3,76666666666667 13,1001548038122
1131 3,77 13,0841899541266
1132 3,77333333333333 13,06823086469
1133 3,77666666666667 13,0522775297849
1134 3,78 13,0363299437025
1135 3,78333333333333 13,0203881007423
1136 3,78666666666667 13,0044519952125
1137 3,79 12,9885216214297
1138 3,79333333333333 12,972596973719
1139 3,79666666666667 12,9566780464139
1140 3,8 12,9407648338564
1141 3,80333333333333 12,9248573303969
1142 3,80666666666667 12,9089555303944
1143 3,81 12,893059428216
1144 3,81333333333333 12,8771690182373
1145 3,81666666666667 12,8612842948424
1146 3,82 12,8454052524236
1147 3,82333333333333 12,8295318853816
1148 3,82666666666667 12,8136641881254
1149 3,83 12,7978021550724
1150 3,83333333333333 12,7819457806481
1151 3,83666666666667 12,7660950592865
1152 3,84 12,7502499854297
1153 3,84333333333333 12,7344105535281
1154 3,84666666666667 12,7185767580404
1155 3,85 12,7027485934334
1156 3,85333333333333 12,6869260541822
1157 3,85666666666667 12,6711091347701
1158 3,86 12,6552978296885
1159 3,86333333333333 12,639492133437
1160 3,86666666666667 12,6236920405233
1161 3,87 12,6078975454633
1162 3,87333333333333 12,592108642781
1163 3,87666666666667 12,5763253270084
1164 3,88 12,5605475926858
1165 3,88333333333333 12,5447754343614
1166 3,88666666666667 12,5290088465915
1167 3,89 12,5132478239404
1168 3,89333333333333 12,4974923609806
1169 3,89666666666667 12,4817424522923
1170 3,9 12,465998092464
1171 3,90333333333333 12,4502592760921
1172 3,90666666666667 12,4345259977809
1173 3,91 12,4187982521427
1174 3,91333333333333 12,4030760337977
1175 3,91666666666667 12,3873593373741
1176 3,92 12,371648157508
1177 3,92333333333333 12,3559424888434
1178 3,92666666666667 12,3402423260321
1179 3,93 12,3245476637338
1180 3,93333333333333 12,3088584966162
1181 3,93666666666667 12,2931748193547
1182 3,94 12,2774966266325
1183 3,94333333333333 12,2618239131407
1184 3,94666666666667 12,2461566735782
1185 3,95 12,2304949026516
1186 3,95333333333333 12,2148385950753
1187 3,95666666666667 12,1991877455716
1188 3,96 12,1835423488704
1189 3,96333333333333 12,1679023997093
1190 3,96666666666667 12,1522678928337
1191 3,97 12,1366388229967
1192 3,97333333333333 12,1210151849589
1193 3,97666666666667 12,105396973489
1194 3,98 12,0897841833629
1195 3,98333333333333 12,0741768093644
1196 3,98666666666667 12,0585748462848
1197 3,99 12,0429782889232
1198 3,99333333333333 12,0273871320862
1199 3,99666666666667 12,0118013705879
1200 4 11,99622099925
1201 4,00333333333333 11,980646012902
1202 4,00666666666667 11,9650764063807
1203 4,01 11,9495121745305
1204 4,01333333333333 11,9339533122033
1205 4,01666666666667 11,9183998142586
1206 4,02 11,9028516755633
1207 4,02333333333333 11,8873088909918
1208 4,02666666666667 11,8717714554261
1209 4,03 11,8562393637555
1210 4,03333333333333 11,8407126108766
1211 4,03666666666667 11,8251911916939
1212 4,04 11,8096751011189
1213 4,04333333333333 11,7941643340705
1214 4,04666666666667 11,7786588854754
1215 4,05 11,7631587502671
1216 4,05333333333333 11,747663923387
1217 4,05666666666667 11,7321743997834
1218 4,06 11,7166901744123
1219 4,06333333333333 11,7012112422367
1220 4,06666666666667 11,6857375982272
1221 4,07 11,6702692373616
1222 4,07333333333333 11,6548061546248
1223 4,07666666666667 11,6393483450091
1224 4,08 11,6238958035143
1225 4,08333333333333 11,608448525147
1226 4,08666666666667 11,5930065049213
1227 4,09 11,5775697378585
1228 4,09333333333333 11,562138218987
1229 4,09666666666667 11,5467119433425
1230 4,1 11,5312909059679
1231 4,10333333333333 11,515875101913
1232 4,10666666666667 11,5004645262352
1233 4,11 11,4850591739987
1234 4,11333333333333 11,4696590402748
1235 4,11666666666667 11,4542641201422
1236 4,12 11,4388744086865
1237 4,12333333333333 11,4234899010003
1238 4,12666666666667 11,4081105921835
1239 4,13 11,392736477343
1240 4,13333333333333 11,3773675515926
1241 4,13666666666667 11,3620038100534
1242 4,14 11,3466452478532
1243 4,14333333333333 11,3312918601271
1244 4,14666666666667 11,3159436420171
1245 4,15 11,3006005886721
1246 4,15333333333333 11,2852626952481
1247 4,15666666666667 11,2699299569079
1248 4,16 11,2546023688215
1249 4,16333333333333 11,2392799261657
1250 4,16666666666667 11,2239626241242
1251 4,17 11,2086504578875
1252 4,17333333333333 11,1933434226533
1253 4,17666666666667 11,178041513626
1254 4,18 11,1627447260168
1255 4,18333333333333 11,1474530550439
1256 4,18666666666667 11,1321664959324
1257 4,19 11,116885043914
1258 4,19333333333333 11,1016086942275
1259 4,19666666666667 11,0863374421183
1260 4,2 11,0710712828388
1261 4,20333333333333 11,055810211648
1262 4,20666666666667 11,0405542238117
1263 4,21 11,0253033146027
1264 4,21333333333333 11,0100574793002
1265 4,21666666666667 10,9948167131904
1266 4,22 10,9795810115661
1267 4,22333333333333 10,9643503697269
1268 4,22666666666667 10,9491247829791
1269 4,23 10,9339042466356
1270 4,23333333333333 10,918688756016
1271 4,23666666666667 10,9034783064467
1272 4,24 10,8882728932606
1273 4,24333333333333 10,8730725117974
1274 4,24666666666667 10,8578771574032
1275 4,25 10,842686825431
1276 4,25333333333333 10,8275015112402
1277 4,25666666666667 10,812321210197
1278 4,26 10,7971459176738
1279 4,26333333333333 10,7819756290501
1280 4,26666666666667 10,7668103397115
1281 4,27 10,7516500450505
1282 4,27333333333333 10,7364947404658
1283 4,27666666666667 10,721344421363
1284 4,28 10,7061990831539
1285 4,28333333333333 10,691058721257
1286 4,28666666666667 10,6759233310972
1287 4,29 10,660792908106
1288 4,29333333333333 10,645667447721
1289 4,29666666666667 10,6305469453868
1290 4,3 10,6154313965541
1291 4,30333333333333 10,6003207966801
1292 4,30666666666667 10,5852151412284
1293 4,31 10,570114425669
1294 4,31333333333333 10,5550186454785
1295 4,31666666666667 10,5399277961397
1296 4,32 10,5248418731417
1297 4,32333333333333 10,5097608719801
1298 4,32666666666667 10,494684788157
1299 4,33 10,4796136171805
1300 4,33333333333333 10,4645473545652
1301 4,33666666666667 10,4494859958322
1302 4,34 10,4344295365086
1303 4,34333333333333 10,419377972128
1304 4,34666666666667 10,4043312982301
1305 4,35 10,3892895103612
1306 4,35333333333333 10,3742526040735
1307 4,35666666666667 10,3592205749258
1308 4,36 10,3441934184827
1309 4,36333333333333 10,3291711303155
1310 4,36666666666667 10,3141537060015
1311 4,37 10,2991411411241
1312 4,37333333333333 10,2841334312732
1313 4,37666666666667 10,2691305720445
1314 4,38 10,2541325590402
1315 4,38333333333333 10,2391393878686
1316 4,38666666666667 10,224151054144
1317 4,39 10,2091675534871
1318 4,39333333333333 10,1941888815244
1319 4,39666666666667 10,1792150338888
1320 4,4 10,1642460062191
1321 4,40333333333333 10,1492817941605
1322 4,40666666666667 10,134322393364
1323 4,41 10,1193677994868
1324 4,41333333333333 10,1044180081921
1325 4,41666666666667 10,0894730151493
1326 4,42 10,0745328160336
1327 4,42333333333333 10,0595974065265
1328 4,42666666666667 10,0446667823154
1329 4,43 10,0297409390938
1330 4,43333333333333 10,0148198725609
1331 4,43666666666667 9,99990357842237
1332 4,44 9,98499205238946
1333 4,44333333333333 9,97008529017959
1334 4,44666666666667 9,9551832875161
1335 4,45 9,94028604012827
1336 4,45333333333333 9,92539354375132
1337 4,45666666666667 9,9105057941264
1338 4,46 9,89562278700061
1339 4,46333333333333 9,88074451812689
1340 4,46666666666667 9,86587098326415
1341 4,47 9,85100217817716
1342 4,47333333333333 9,83613809863654
1343 4,47666666666667 9,82127874041882
1344 4,48 9,80642409930637
1345 4,48333333333333 9,79157417108738
1346 4,48666666666667 9,77672895155591
1347 4,49 9,76188843651183
1348 4,49333333333333 9,74705262176085
1349 4,49666666666667 9,73222150311445
1350 4,5 9,7173950763899
1351 4,50333333333333 9,7025733374103
1352 4,50666666666667 9,68775628200448
1353 4,51 9,67294390600707
1354 4,51333333333333 9,65813620525841
1355 4,51666666666667 9,64333317560461
1356 4,52 9,62853481289753
1357 4,52333333333333 9,61374111299472
1358 4,52666666666667 9,59895207175947
1359 4,53 9,58416768506075
1360 4,53333333333333 9,56938794877324
1361 4,53666666666667 9,5546128587773
1362 4,54 9,53984241095895
1363 4,54333333333333 9,52507660120991
1364 4,54666666666667 9,51031542542749
1365 4,55 9,49555887951471
1366 4,55333333333333 9,48080695938018
1367 4,55666666666667 9,46605966093816
1368 4,56 9,45131698010849
1369 4,56333333333333 9,43657891281666
1370 4,56666666666667 9,42184545499372
1371 4,57 9,40711660257629
1372 4,57333333333333 9,39239235150663
1373 4,57666666666667 9,37767269773248
1374 4,58 9,36295763720721
1375 4,58333333333333 9,34824716588968
1376 4,58666666666667 9,3335412797443
1377 4,59 9,31883997474103
1378 4,59333333333333 9,30414324685532
1379 4,59666666666667 9,28945109206814
1380 4,6 9,27476350636593
1381 4,60333333333333 9,26008048574066
1382 4,60666666666667 9,24540202618974
1383 4,61 9,23072812371606
1384 4,61333333333333 9,21605877432798
1385 4,61666666666667 9,20139397403929
1386 4,62 9,18673371886923
1387 4,62333333333333 9,17207800484247
1388 4,62666666666667 9,15742682798907
1389 4,63 9,14278018434458
1390 4,63333333333333 9,12813806994984
1391 4,63666666666667 9,11350048085117
1392 4,64 9,09886741310024
1393 4,64333333333333 9,08423886275408
1394 4,64666666666667 9,06961482587511
1395 4,65 9,05499529853108
1396 4,65333333333333 9,0403802767951
1397 4,65666666666667 9,02576975674561
1398 4,66 9,01116373446638
1399 4,66333333333333 8,99656220604649
1400 4,66666666666667 8,98196516758032
1401 4,67 8,96737261516758
1402 4,67333333333333 8,95278454491323
1403 4,67666666666667 8,93820095292752
1404 4,68 8,923621835326
1405 4,68333333333333 8,90904718822943
1406 4,68666666666667 8,89447700776388
1407 4,69 8,87991129006061
1408 4,69333333333333 8,86535003125614
1409 4,69666666666667 8,85079322749222
1410 4,7 8,8362408749158
1411 4,70333333333333 8,82169296967903
1412 4,70666666666667 8,80714950793929
1413 4,71 8,79261048585912
1414 4,71333333333333 8,77807589960626
1415 4,71666666666667 8,76354574535358
1416 4,72 8,74902001927916
1417 4,72333333333333 8,73449871756621
1418 4,72666666666667 8,71998183640308
1419 4,73 8,70546937198325
1420 4,73333333333333 8,69096132050536
1421 4,73666666666667 8,67645767817312
1422 4,74 8,66195844119537
1423 4,74333333333333 8,64746360578605
1424 4,74666666666667 8,6329731681642
1425 4,75 8,61848712455391
1426 4,75333333333333 8,60400547118437
1427 4,75666666666667 8,58952820428981
1428 4,76 8,57505532010956
1429 4,76333333333333 8,56058681488793
1430 4,76666666666667 8,54612268487433
1431 4,77 8,53166292632315
1432 4,77333333333333 8,51720753549383
1433 4,77666666666667 8,50275650865082
1434 4,78 8,48830984206354
1435 4,78333333333333 8,47386753200646
1436 4,78666666666667 8,45942957475898
1437 4,79 8,44499596660549
1438 4,79333333333333 8,43056670383539
1439 4,79666666666667 8,41614178274297
1440 4,8 8,40172119962754
1441 4,80333333333333 8,3873049507933
1442 4,80666666666667 8,3728930325494
1443 4,81 8,35848544120993
1444 4,81333333333333 8,34408217309388
1445 4,81666666666667 8,32968322452514
1446 4,82 8,31528859183253
1447 4,82333333333333 8,30089827134974
1448 4,82666666666667 8,28651225941533
1449 4,83 8,27213055237277
1450 4,83333333333333 8,25775314657038
1451 4,83666666666667 8,24338003836131
1452 4,84 8,22901122410359
1453 4,84333333333333 8,21464670016009
1454 4,84666666666667 8,2002864628985
1455 4,85 8,18593050869135
1456 4,85333333333333 8,17157883391597
1457 4,85666666666667 8,15723143495449
1458 4,86 8,14288830819388
1459 4,86333333333333 8,12854945002584
1460 4,86666666666667 8,11421485684692
1461 4,87 8,09988452505839
1462 4,87333333333333 8,0855584510663
1463 4,87666666666667 8,07123663128148
1464 4,88 8,0569190621195
1465 4,88333333333333 8,04260574000064
1466 4,88666666666667 8,02829666134997
1467 4,89 8,01399182259724
1468 4,89333333333333 7,99969122017693
1469 4,89666666666667 7,98539485052824
1470 4,9 7,97110271009507
1471 4,90333333333333 7,95681479532599
1472 4,90666666666667 7,94253110267428
1473 4,91 7,92825162859789
1474 4,91333333333333 7,91397636955943
1475 4,91666666666667 7,89970532202619
1476 4,92 7,8854384824701
1477 4,92333333333333 7,87117584736773
1478 4,92666666666667 7,85691741320029
1479 4,93 7,84266317645363
1480 4,93333333333333 7,82841313361822
1481 4,93666666666667 7,81416728118914
1482 4,94 7,79992561566606
1483 4,94333333333333 7,78568813355327
1484 4,94666666666667 7,77145483135962
1485 4,95 7,75722570559859
1486 4,95333333333333 7,74300075278821
1487 4,95666666666667 7,72877996945105
1488 4,96 7,71456335211427
1489 4,96333333333333 7,70035089730956
1490 4,96666666666667 7,68614260157319
1491 4,97 7,67193846144593
1492 4,97333333333333 7,65773847347308
1493 4,97666666666667 7,64354263420448
1494 4,98 7,62935094019444
1495 4,98333333333333 7,61516338800184
1496 4,98666666666667 7,60097997419001
1497 4,99 7,58680069532676
1498 4,99333333333333 7,57262554798442
1499 4,99666666666667 7,55845452873976
1500 5 7,54428763417405
1501 5,00333333333333 7,53012486087298
1502 5,00666666666667 7,51596620542672
1503 5,01 7,50181166442986
1504 5,01333333333333 7,48766123448145
1505 5,01666666666667 7,47351491218496
1506 5,02 7,45937269414827
1507 5,02333333333333 7,44523457698368
1508 5,02666666666667 7,4311005573079
1509 5,03 7,41697063174204
1510 5,03333333333333 7,40284479691157
1511 5,03666666666667 7,3887230494464
1512 5,04 7,37460538598078
1513 5,04333333333333 7,36049180315332
1514 5,04666666666667 7,34638229760701
1515 5,05 7,33227686598918
1516 5,05333333333333 7,31817550495153
1517 5,05666666666667 7,30407821115008
1518 5,06 7,28998498124517
1519 5,06333333333333 7,27589581190149
1520 5,06666666666667 7,26181069978804
1521 5,07 7,24772964157811
1522 5,07333333333333 7,23365263394933
1523 5,07666666666667 7,21957967358357
1524 5,08 7,20551075716706
1525 5,08333333333333 7,19144588139024
1526 5,08666666666667 7,17738504294787
1527 5,09 7,16332823853896
1528 5,09333333333333 7,14927546486678
1529 5,09666666666667 7,13522671863884
1530 5,1 7,12118199656691
1531 5,10333333333333 7,107141295367
1532 5,10666666666667 7,09310461175933
1533 5,11 7,07907194246838
1534 5,11333333333333 7,0650432842228
1535 5,11666666666667 7,05101863375548
1536 5,12 7,0369979878035
1537 5,12333333333333 7,02298134310814
1538 5,12666666666667 7,00896869641486
1539 5,13 6,99496004447332
1540 5,13333333333333 6,98095538403732
1541 5,13666666666667 6,96695471186486
1542 5,14 6,95295802471807
1543 5,14333333333333 6,93896531936327
1544 5,14666666666667 6,92497659257089
1545 5,15 6,91099184111551
1546 5,15333333333333 6,89701106177584
1547 5,15666666666667 6,88303425133475
1548 5,16 6,86906140657915
1549 5,16333333333333 6,85509252430014
1550 5,16666666666667 6,84112760129287
1551 5,17 6,82716663435661
1552 5,17333333333333 6,81320962029474
1553 5,17666666666667 6,79925655591468
1554 5,18 6,78530743802796
1555 5,18333333333333 6,77136226345015
1556 5,18666666666667 6,75742102900093
1557 5,19 6,74348373150397
1558 5,19333333333333 6,72955036778705
1559 5,19666666666667 6,71562093468197
1560 5,2 6,70169542902454
1561 5,20333333333333 6,68777384765465
1562 5,20666666666667 6,67385618741617
1563 5,21 6,65994244515701
1564 5,21333333333333 6,64603261772907
1565 5,21666666666667 6,63212670198826
1566 5,22 6,6182246947945
1567 5,22333333333333 6,60432659301166
1568 5,22666666666667 6,59043239350765
1569 5,23 6,57654209315431
1570 5,23333333333333 6,56265568882745
1571 5,23666666666667 6,54877317740687
1572 5,24 6,5348945557763
1573 5,24333333333333 6,52101982082344
1574 5,24666666666667 6,50714896943989
1575 5,25 6,49328199852126
1576 5,25333333333333 6,47941890496702
1577 5,25666666666667 6,46555968568059
1578 5,26 6,45170433756931
1579 5,26333333333333 6,43785285754443
1580 5,26666666666667 6,42400524252108
1581 5,27 6,41016148941833
1582 5,27333333333333 6,39632159515908
1583 5,27666666666667 6,38248555667019
1584 5,28 6,36865337088233
1585 5,28333333333333 6,35482503473007
1586 5,28666666666667 6,34100054515183
1587 5,29 6,32717989908994
1588 5,29333333333333 6,3133630934905
1589 5,29666666666667 6,2995501253035
1590 5,3 6,28574099148278
1591 5,30333333333333 6,271935688986
1592 5,30666666666667 6,25813421477463
1593 5,31 6,24433656581398
1594 5,31333333333333 6,23054273907316
1595 5,31666666666667 6,21675273152511
1596 5,32 6,20296654014654
1597 5,32333333333333 6,18918416191798
1598 5,32666666666667 6,17540559382372
1599 5,33 6,16163083285187
1600 5,33333333333333 6,14785987599429
1601 5,33666666666667 6,1340927202466
1602 5,34 6,12032936260823
1603 5,34333333333333 6,1065698000823
1604 5,34666666666667 6,09281402967575
1605 5,35 6,0790620483992
1606 5,35333333333333 6,06531385326706
1607 5,35666666666667 6,05156944129745
1608 5,36 6,03782880951221
1609 5,36333333333333 6,02409195493691
1610 5,36666666666667 6,01035887460085
1611 5,37 5,99662956553699
1612 5,37333333333333 5,98290402478205
1613 5,37666666666667 5,96918224937639
1614 5,38 5,95546423636412
1615 5,38333333333333 5,94174998279297
1616 5,38666666666667 5,92803948571439
1617 5,39 5,91433274218349
1618 5,39333333333333 5,90062974925905
1619 5,39666666666667 5,88693050400349
1620 5,4 5,87323500348291
1621 5,40333333333333 5,85954324476703
1622 5,40666666666667 5,84585522492924
1623 5,41 5,83217094104655
1624 5,41333333333333 5,81849039019959
1625 5,41666666666667 5,80481356947262
1626 5,42 5,79114047595354
1627 5,42333333333333 5,77747110673383
1628 5,42666666666667 5,76380545890859
1629 5,43 5,75014352957652
1630 5,43333333333333 5,73648531583991
1631 5,43666666666667 5,72283081480463
1632 5,44 5,70918002358016
1633 5,44333333333333 5,69553293927953
1634 5,44666666666667 5,68188955901934
1635 5,45 5,66824987991977
1636 5,45333333333333 5,65461389910455
1637 5,45666666666667 5,64098161370096
1638 5,46 5,62735302083985
1639 5,46333333333333 5,61372811765556
1640 5,46666666666667 5,60010690128602
1641 5,47 5,58648936887266
1642 5,47333333333333 5,57287551756045
1643 5,47666666666667 5,55926534449787
1644 5,48 5,54565884683688
1645 5,48333333333333 5,53205602173303
1646 5,48666666666667 5,51845686634528
1647 5,49 5,50486137783614
1648 5,49333333333333 5,49126955337159
1649 5,49666666666667 5,4776813901211
1650 5,5 5,46409688525762
1651 5,50333333333333 5,45051603595757
1652 5,50666666666667 5,43693883940082
1653 5,51 5,42336529277075
1654 5,51333333333333 5,40979539325412
1655 5,51666666666667 5,39622913804122
1656 5,52 5,38266652432574
1657 5,52333333333333 5,3691075493048
1658 5,52666666666667 5,35555221017898
1659 5,53 5,34200050415228
1660 5,53333333333333 5,32845242843212
1661 5,53666666666667 5,31490798022932
1662 5,54 5,30136715675815
1663 5,54333333333333 5,28782995523626
1664 5,54666666666667 5,27429637288469
1665 5,55 5,26076640692789
1666 5,55333333333333 5,24724005459369
1667 5,55666666666667 5,23371731311334
1668 5,56 5,2201981797214
1669 5,56333333333333 5,20668265165586
1670 5,56666666666667 5,19317072615806
1671 5,57 5,17966240047268
1672 5,57333333333333 5,1661576718478
1673 5,57666666666667 5,1526565375348
1674 5,58 5,13915899478846
1675 5,58333333333333 5,12566504086685
1676 5,58666666666667 5,1121746730314
1677 5,59 5,09868788854687
1678 5,59333333333333 5,08520468468134
1679 5,59666666666667 5,0717250587062
1680 5,6 5,05824900789616
1681 5,60333333333333 5,04477652952925
1682 5,60666666666667 5,03130762088678
1683 5,61 5,01784227925337
1684 5,61333333333333 5,00438050191693
1685 5,61666666666667 4,99092228616867
1686 5,62 4,97746762930304
1687 5,62333333333333 4,96401652861782
